hhid,sex,kq2_b,kq2_c,kq2_d,kq2_e,kq2_f,kq2_g,kq7,kq33_a,kq33_b,kq34,kq37,kq38,kq39,kq40,kq41,kq42
15741,2,4,4,2,3,4,3,1,3,2,3,3,1,1,2,1,1
42119,2,2,2,4,4,3,3,1,1,1,5,2,1,4,2,1,1
29511,2,4,4,1,1,4,2,1,1,1,2,2,2,4,2,1,2
13031,2,3,4,4,3,4,4,3,2,2,2,3,1,2,2,1,1
44111,2,4,3,4,1,4,2,3,1,1,3,1,1,3,3,1,1
21033,2,3,2,2,4,4,2,1,2,1,1,1,1,1,2,1,1
11616,2,4,3,4,3,4,4,1,1,1,1,1,1,1,1,1,1
14044,2,2,2,1,4,3,2,3,2,2,3,1,1,1,3,2,1
38711,2,1,3,4,4,4,1,1,3,2,4,2,1,2,2,2,1
24131,2,3,1,2,2,4,2,1,3,1,3,1,1,1,3,1,1
51521,2,4,4,3,3,3,3,1,3,1,4,4,1,1,1,2,1
52204,2,2,1,1,3,4,2,3,1,1,1,4,1,1,1,1,1
39101,2,4,4,8,4,4,3,1,1,1,3,2,1,3,3,1,1
13102,2,2,1,2,4,4,1,1,1,1,1,2,1,4,4,1,1
36012,2,4,2,3,2,3,4,1,1,2,3,2,1,1,1,1,2
12028,2,1,3,1,3,3,3,1,3,1,1,2,1,1,2,1,1
22017,2,3,1,1,1,4,2,1,1,1,1,3,1,2,2,2,1
40015,2,2,2,3,3,4,2,1,1,2,3,2,1,2,2,1,1
47615,2,4,4,4,3,4,3,1,1,2,3,2,1,2,2,2,1
10209,2,2,2,1,4,3,3,3,2,3,2,2,1,4,2,1,1
26539,2,3,1,3,3,2,4,1,2,3,4,3,1,4,4,2,1
25103,2,4,2,1,4,1,4,3,4,1,4,4,1,4,4,2,1
28773,2,4,3,1,3,4,2,1,2,1,2,3,2,1,2,2,1
19638,2,2,2,2,3,4,3,1,1,1,2,3,1,2,2,2,1
22509,2,3,3,2,3,3,3,1,2,1,2,2,1,2,2,2,1
23548,2,2,3,2,3,4,3,3,3,3,2,1,1,4,4,1,1
16134,2,2,1,1,3,2,2,3,1,2,2,2,1,1,2,1,1
17529,2,4,2,2,3,4,4,3,2,1,3,2,1,1,2,1,1
13536,2,3,3,4,4,2,4,3,3,1,4,2,1,4,4,1,1
22603,2,3,3,2,1,4,1,1,2,1,4,1,1,2,2,1,1
22136,2,3,2,1,4,4,4,1,1,1,4,4,1,2,1,2,1
26607,2,3,4,1,4,3,3,1,1,1,3,1,1,1,1,1,1
39713,2,4,3,1,3,4,3,3,2,3,2,1,1,1,2,2,1
36015,2,1,3,1,3,4,2,1,1,1,1,1,1,1,1,2,1
34204,2,3,3,3,4,4,3,1,1,1,3,1,1,1,2,1,1
28224,2,2,4,1,4,4,3,3,1,1,4,1,1,1,1,2,1
18126,2,4,4,4,4,4,2,3,1,1,3,3,1,1,1,1,1
20036,2,4,4,4,4,4,4,3,2,1,5,4,4,4,4,2,1
20032,2,4,4,4,2,4,4,1,1,1,2,1,1,4,2,2,1
10703,2,4,3,3,2,4,2,1,2,2,2,2,1,2,2,2,1
11112,2,4,3,2,4,4,4,1,1,2,2,2,1,4,2,1,1
27618,2,4,1,3,1,4,2,1,1,1,1,2,1,2,1,1,1
20004,2,3,4,2,3,1,4,3,4,1,1,2,1,2,4,2,1
26050,2,3,2,3,4,4,4,3,2,1,2,2,1,4,2,1,1
25501,2,2,2,1,4,4,3,1,1,1,4,2,1,2,2,1,1
23513,2,3,4,2,4,4,4,1,1,1,4,1,2,4,2,2,1
35113,2,2,2,1,4,4,1,3,2,2,5,2,1,2,2,1,1
14722,2,3,1,1,3,4,4,1,1,3,1,1,1,1,2,1,1
18235,2,4,3,1,2,3,3,1,1,1,2,1,1,1,2,1,1
23206,2,1,2,1,2,4,2,1,1,1,1,1,1,3,4,2,1
15020,2,4,4,4,4,2,3,1,1,1,1,1,1,4,2,2,2
37610,2,3,2,1,4,4,3,1,2,1,3,1,1,2,2,2,1
41714,2,3,4,4,4,4,2,1,4,4,1,2,1,1,1,2,1
37007,2,4,1,3,3,2,4,3,2,1,3,2,1,1,1,2,1
37502,2,3,1,1,2,4,4,1,1,1,2,3,1,4,4,2,1
26739,2,2,3,3,4,4,2,3,2,3,2,1,1,3,1,1,1
17644,2,3,3,3,3,3,3,3,2,1,1,1,1,4,4,2,1
21117,2,4,2,1,1,4,2,3,1,9,3,2,1,1,1,1,1
21542,2,4,4,2,4,4,4,1,1,1,2,2,1,1,1,1,1
33605,2,4,3,3,3,3,3,1,1,1,5,2,1,2,2,1,1
18646,2,3,2,3,3,4,2,3,1,1,2,3,1,4,4,2,1
14047,2,3,3,2,3,4,3,1,1,2,2,1,1,2,4,2,1
25112,2,3,2,2,4,3,4,1,2,1,2,2,1,4,4,2,1
14108,2,4,1,2,4,4,4,3,1,2,3,3,1,3,3,2,1
31131,2,1,1,8,4,4,2,3,1,1,1,1,1,2,2,2,1
20702,2,3,4,3,4,4,2,3,1,3,3,3,1,4,4,1,1
13229,2,3,2,4,4,4,2,2,1,2,2,3,1,1,1,1,1
19629,2,4,4,2,3,3,3,1,1,9,2,3,1,4,1,5,1
35528,2,4,3,2,4,2,2,3,2,2,4,1,1,2,1,1,1
20174,2,4,3,1,4,3,1,1,1,1,2,2,1,1,1,2,1
20747,2,3,3,2,3,2,2,3,2,2,3,2,1,2,2,2,1
16739,2,4,2,2,3,4,3,3,1,2,1,2,1,1,1,1,2
24741,2,3,3,2,3,4,2,1,2,2,2,3,1,2,2,2,1
12627,2,4,3,3,3,4,3,3,1,1,3,2,2,2,2,1,1
18154,2,3,2,2,4,3,2,3,2,2,4,4,2,4,2,2,1
20726,2,4,3,2,4,4,2,2,1,2,1,4,1,4,4,1,2
20034,2,3,1,2,3,4,3,1,1,1,1,1,1,3,4,1,1
21209,2,9,1,9,2,4,3,3,2,2,5,3,1,1,1,1,1
11514,2,3,1,2,3,4,4,1,2,2,3,1,1,1,1,1,1
23551,2,4,4,4,4,4,4,3,2,2,1,2,1,4,2,2,1
20628,2,2,1,2,4,4,2,3,2,2,3,4,1,1,1,1,1
15014,2,2,3,1,3,4,3,1,2,2,2,2,1,2,2,1,1
25104,2,3,4,2,1,3,2,2,2,2,2,1,1,4,2,2,1
32511,2,4,2,3,4,9,3,1,2,1,3,2,1,4,1,2,1
15719,2,3,2,2,3,4,2,1,1,1,3,2,1,1,1,2,1
15614,2,2,2,3,4,4,3,1,2,1,1,3,1,1,2,2,1
25246,2,4,1,1,4,4,3,2,1,1,2,2,1,1,2,2,1
15627,2,4,1,2,4,4,4,3,1,1,1,1,1,4,4,2,1
28036,2,2,1,3,3,4,1,1,2,2,1,1,1,2,2,2,1
16732,2,4,2,1,1,4,4,1,1,2,2,2,1,1,2,1,1
25036,2,2,4,2,4,3,2,1,2,2,4,2,1,2,3,2,1
35002,2,4,1,1,4,4,2,3,1,1,2,3,1,2,2,2,1
17605,2,3,2,1,3,3,3,1,2,2,2,1,1,1,4,1,1
52619,2,3,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1
19210,2,3,1,1,3,4,3,3,2,2,5,1,1,1,2,1,1
32614,2,3,2,1,3,4,1,3,3,2,1,3,1,1,2,2,1
10511,2,4,1,2,3,3,3,1,1,1,2,2,1,1,1,1,1
44203,2,3,4,3,3,4,4,1,4,3,2,3,1,4,4,1,1
34707,2,2,3,4,2,3,3,3,4,2,2,3,1,4,4,2,1
26237,2,3,3,4,4,3,4,3,1,2,3,1,1,2,4,5,1
28253,2,2,1,9,4,3,1,1,1,1,2,1,1,2,2,2,1
18105,2,4,3,4,4,3,3,3,2,4,1,1,1,1,1,2,1
17233,2,3,4,2,4,8,4,3,2,1,2,3,1,4,4,2,1
23045,2,4,3,2,4,3,3,1,2,1,2,2,1,1,2,1,1
15016,2,1,2,1,3,3,2,3,2,1,2,2,2,2,2,1,1
25054,2,4,2,2,3,3,2,3,1,2,3,1,1,2,2,2,1
15039,2,2,3,8,3,8,1,1,1,1,3,3,1,4,4,8,1
40012,2,3,3,2,3,4,2,1,2,2,2,2,2,4,2,2,2
52509,2,3,3,2,3,4,3,1,2,2,2,2,1,1,2,1,1
52028,2,4,4,1,2,3,1,1,1,1,1,2,1,4,4,1,1
27556,2,2,1,1,2,4,2,2,1,1,3,4,1,1,2,2,1
18035,2,4,3,2,3,3,3,3,1,1,2,1,1,3,2,1,1
36614,2,4,1,1,1,4,3,1,3,2,2,2,1,2,2,1,1
19233,2,4,3,1,4,4,3,1,1,1,5,1,1,1,1,1,1
31517,2,4,2,2,2,4,3,9,2,2,2,2,1,2,2,1,1
22222,2,3,3,2,2,4,1,1,3,2,1,2,2,2,2,2,2
27741,2,4,3,4,4,4,2,3,3,2,3,2,2,2,1,2,1
45601,2,4,3,4,4,4,4,3,2,2,3,2,2,2,2,1,1
28752,2,4,2,3,2,3,2,3,2,2,3,2,1,1,4,2,1
29013,2,3,3,2,3,2,4,3,2,1,2,2,1,2,2,2,1
16223,2,3,1,1,4,2,1,1,1,2,2,2,2,4,1,1,1
10615,2,3,1,3,4,3,2,1,3,1,2,2,1,2,2,2,1
28657,2,4,3,2,4,4,3,3,2,1,4,1,1,2,4,1,1
18213,2,9,9,9,3,4,2,1,1,1,5,1,1,2,2,2,1
25042,2,3,3,2,3,2,2,2,2,1,2,4,1,1,3,2,1
13620,2,4,2,1,3,4,4,1,1,1,2,1,1,1,3,2,1
25733,2,3,1,1,1,4,2,3,2,3,3,2,1,1,2,1,1
20507,2,1,3,2,3,3,1,1,1,1,2,2,1,2,2,2,1
26209,2,3,3,3,3,4,2,1,2,3,3,3,1,4,4,2,1
20234,2,4,1,2,4,4,1,3,1,1,2,4,1,1,3,2,1
11036,2,2,2,2,3,4,1,1,4,4,3,1,2,2,2,2,1
24535,2,4,4,3,4,4,3,1,1,1,4,3,1,2,4,2,1
27738,2,4,1,3,4,2,4,3,1,2,4,3,1,2,2,2,2
35125,2,4,4,4,3,4,4,3,1,1,1,2,1,2,4,1,2
11725,2,3,1,3,4,4,2,3,1,2,3,1,3,3,4,2,1
13541,2,4,3,3,4,3,1,2,2,2,4,3,1,1,1,2,1
13701,2,4,1,3,4,4,2,3,2,1,2,3,1,4,3,2,1
36608,2,3,2,2,1,4,1,3,1,2,3,1,1,2,2,2,1
15544,2,4,1,3,4,1,3,3,2,2,4,2,2,2,2,1,1
29002,2,1,1,4,4,4,1,1,1,1,2,2,1,3,1,1,1
27711,2,4,4,4,4,4,1,1,1,1,1,3,2,4,4,2,1
24111,2,4,3,3,4,4,4,1,1,1,2,4,1,1,2,1,2
32602,2,4,2,1,3,4,4,3,1,1,1,2,1,2,2,2,1
18127,2,3,3,3,4,3,3,3,1,1,3,2,1,3,3,1,1
12006,2,3,3,2,3,3,3,3,2,2,2,2,1,1,1,2,1
10027,2,3,1,3,3,4,1,1,1,1,3,2,2,1,2,1,8
21506,2,3,2,3,2,3,3,1,2,2,2,1,1,1,1,1,1
35107,2,4,1,1,3,3,4,1,2,1,1,1,1,1,2,2,1
16630,2,3,4,1,4,4,2,1,2,2,3,2,3,2,1,1,1
13638,2,2,1,1,3,4,2,1,2,2,4,2,1,1,1,2,1
20633,2,4,3,3,2,4,4,3,3,2,2,1,1,1,2,1,1
26147,2,2,4,2,3,3,3,1,2,1,3,2,4,3,4,2,1
29507,2,4,4,4,8,3,4,1,1,1,1,2,1,2,2,1,1
22628,2,2,3,2,4,3,2,1,1,1,2,2,1,1,2,2,1
20045,2,4,1,1,1,4,1,3,2,2,3,2,1,1,3,2,1
23608,2,3,3,2,3,4,2,1,2,2,3,2,1,2,2,2,1
12212,2,4,2,4,2,2,4,1,2,1,2,3,5,,,,1
40511,2,2,2,1,4,4,4,1,1,1,2,1,1,2,2,2,1
47501,2,2,3,3,4,4,3,3,2,2,1,2,1,2,2,1,1
25049,2,3,1,1,3,4,2,3,1,1,2,1,1,1,1,1,1
13111,2,4,3,2,4,3,3,1,4,1,1,2,1,2,2,1,1
14216,2,2,1,2,3,4,3,3,3,2,2,1,1,1,1,2,1
45102,2,3,1,3,4,4,2,1,2,2,4,2,2,2,3,2,1
14211,2,4,3,1,4,4,2,1,1,1,3,3,1,1,1,1,1
16132,2,3,1,2,4,4,2,1,2,2,2,2,1,2,2,1,1
51014,2,3,2,4,3,4,4,3,1,1,3,2,1,1,2,1,1
23043,2,3,3,2,4,3,1,1,2,2,3,2,1,1,8,1,1
23722,2,4,4,4,4,3,4,3,2,1,4,1,1,4,2,1,1
26709,2,3,2,3,4,4,3,3,1,1,2,1,1,2,2,1,1
26029,2,3,3,3,3,4,3,1,2,2,3,2,1,1,1,1,1
20212,2,4,4,3,4,4,4,1,2,1,2,2,1,4,1,2,1
22237,2,3,2,1,2,4,3,1,1,1,2,2,1,1,2,1,1
20661,2,3,3,2,3,2,3,1,2,3,3,2,1,3,4,2,1
52022,2,4,4,3,4,3,2,3,3,2,5,1,1,1,1,2,1
26745,2,2,2,2,3,3,2,1,3,2,3,1,1,2,2,2,1
52221,2,3,1,3,4,1,4,1,3,2,3,3,1,4,4,2,1
13006,2,1,2,1,4,4,2,3,2,1,3,2,1,3,3,1,1
13605,2,2,1,1,4,4,1,1,1,1,4,4,1,1,1,2,9
14246,2,1,1,2,2,4,2,1,2,3,3,3,1,1,1,2,1
40708,2,3,3,3,4,3,2,1,1,1,4,1,1,4,4,2,1
23621,2,3,1,1,3,4,2,2,2,1,4,2,1,1,2,1,1
34504,2,4,3,4,3,3,4,3,1,1,1,1,1,4,2,1,1
35702,2,2,2,1,3,4,3,1,2,1,1,1,1,1,1,2,1
15111,2,3,2,4,4,4,2,1,2,3,2,4,1,2,2,2,2
13747,2,2,2,1,1,1,1,1,1,1,4,3,3,1,2,2,1
20728,2,3,3,3,4,4,2,1,2,1,3,2,1,2,2,1,1
22529,2,3,2,3,3,3,2,2,2,1,2,1,1,2,2,1,1
27032,2,3,2,4,4,4,2,1,2,3,4,3,1,2,2,2,1
12032,2,4,2,2,3,3,4,3,2,2,3,2,1,2,3,1,1
26531,2,2,2,2,4,3,3,1,1,2,2,1,1,2,2,1,1
15126,2,4,3,2,3,3,3,1,4,2,3,1,1,2,2,2,1
51714,2,2,2,2,2,3,3,3,2,1,1,3,1,1,4,1,1
35202,2,4,1,1,4,4,3,3,1,2,3,1,1,3,4,2,1
13713,2,3,2,3,2,4,3,2,1,1,3,1,1,2,2,1,1
18248,2,4,3,2,3,4,3,1,2,1,2,2,1,4,4,2,1
34201,2,3,3,2,3,3,2,3,2,1,2,1,1,4,4,2,1
17038,2,3,4,1,3,1,4,3,1,1,1,1,1,2,2,1,1
48609,2,2,4,1,3,4,2,3,2,1,1,1,1,2,2,1,1
13048,2,4,2,3,2,2,2,1,3,2,3,1,1,1,1,8,1
17727,2,3,2,2,3,3,3,3,2,2,2,1,1,1,4,2,1
16637,2,3,3,1,4,3,1,3,1,2,2,2,1,1,2,1,1
17617,2,4,4,2,3,3,3,1,1,3,3,3,4,4,2,1,1
45616,2,1,2,1,4,4,1,1,1,2,1,2,1,2,2,1,1
12626,2,4,1,1,3,4,3,1,1,1,3,2,1,2,2,1,1
18031,2,4,4,3,3,3,4,1,3,1,4,3,1,1,2,1,1
15525,2,3,4,2,4,3,3,1,2,2,4,3,1,1,2,2,1
19202,2,3,4,2,4,4,3,1,2,1,2,4,1,4,4,2,1
14244,2,3,4,2,4,4,2,1,3,2,3,2,1,2,2,2,1
31619,2,4,4,4,4,4,4,3,1,1,2,2,1,1,1,1,1
27737,2,3,1,3,3,4,3,3,2,1,5,1,1,1,3,2,1
22516,2,3,2,1,4,2,2,1,2,2,2,1,1,3,3,2,1
26724,2,2,1,4,4,4,2,3,4,2,4,1,1,1,1,2,1
13513,2,1,1,2,3,4,1,3,1,2,1,1,2,1,2,1,1
13046,2,4,1,3,3,4,1,3,4,3,2,3,1,2,1,1,1
12202,2,2,1,2,4,4,1,1,2,1,4,4,2,3,2,1,1
28765,2,2,3,2,4,2,2,3,2,2,4,3,1,4,4,1,1
26204,2,3,3,3,3,4,4,3,4,1,4,1,1,2,2,5,1
26609,2,3,1,3,4,3,2,1,1,4,4,2,1,2,2,2,1
20523,2,2,2,3,4,3,2,1,2,1,3,2,1,2,2,2,1
28564,2,3,3,2,3,4,3,3,2,2,4,3,1,1,2,2,1
14014,2,1,2,2,3,3,2,1,1,1,2,1,2,2,1,1,1
45512,2,2,2,1,2,4,1,1,2,2,2,2,1,1,1,1,1
21212,2,4,3,3,4,4,1,1,2,2,4,2,1,1,4,1,1
28025,2,2,2,2,2,4,2,1,1,1,3,2,1,1,3,1,1
25609,2,4,4,1,4,4,4,1,1,2,4,1,2,1,1,2,1
32510,2,3,2,4,2,1,3,3,2,1,4,2,1,4,2,1,1
28141,2,3,3,1,4,4,2,1,2,2,2,1,1,1,1,1,1
18021,2,3,4,4,4,4,3,3,3,3,3,1,1,2,2,2,1
22105,2,2,1,1,3,4,4,3,2,2,5,1,2,1,1,1,1
42505,2,4,3,2,3,4,3,3,1,2,2,2,1,1,1,1,1
19504,2,3,3,2,1,4,1,3,1,1,1,1,1,1,1,1,1
18218,2,3,1,3,3,4,3,1,2,1,2,3,1,2,3,1,1
12610,2,4,3,1,3,3,1,1,2,2,2,2,1,2,3,1,1
11644,2,2,2,2,4,4,3,1,2,1,2,1,1,1,1,1,1
11646,2,1,2,1,4,4,3,1,1,1,1,1,1,2,1,2,1
12138,2,3,2,1,3,4,3,1,4,1,2,2,1,1,1,1,1
44705,2,3,2,2,4,4,1,1,1,1,1,1,1,4,3,1,1
49713,2,4,4,4,2,4,2,3,1,1,2,2,1,1,2,1,1
25732,2,4,1,1,3,4,3,1,2,2,3,2,1,3,3,1,1
11606,2,4,1,3,3,4,2,1,2,2,2,2,1,2,4,2,1
36108,2,1,3,2,4,3,2,1,3,1,3,2,1,2,3,2,1
18023,2,4,4,4,4,4,4,3,2,2,3,3,1,1,2,2,1
13527,2,3,3,3,3,3,3,3,2,2,3,1,1,2,2,1,1
10104,2,3,4,3,3,4,3,2,1,1,5,2,1,1,2,1,1
27048,2,4,4,4,4,4,4,1,2,2,3,3,1,1,4,1,1
28251,2,4,3,2,4,1,4,3,4,1,3,2,2,1,1,5,1
18601,2,3,2,3,3,4,2,3,1,1,3,3,1,1,2,1,2
20751,2,3,3,3,4,3,2,1,2,2,3,3,1,2,2,1,1
14607,2,1,1,1,2,1,2,3,2,2,2,2,1,1,1,1,1
22135,2,4,2,4,4,4,2,1,1,3,3,3,1,1,2,1,2
13239,2,1,3,3,4,1,1,3,1,2,2,2,1,2,2,2,1
15011,2,2,1,2,3,3,2,3,4,2,2,2,1,1,8,2,1
13530,2,4,3,1,3,4,2,1,2,2,2,1,1,1,4,2,1
24201,2,1,1,2,3,3,2,3,3,2,3,1,1,4,4,5,1
25634,2,4,2,3,4,4,3,1,1,1,4,2,1,4,4,2,1
47707,2,4,2,4,3,4,2,1,2,1,4,4,1,1,1,2,1
27022,2,3,2,3,3,4,3,3,3,3,4,4,1,2,2,2,1
16041,2,1,1,1,4,4,1,1,1,1,2,2,1,1,1,2,1
40118,2,4,4,4,4,4,2,3,3,4,4,4,1,2,2,1,1
17718,2,3,3,3,4,4,3,1,1,2,2,1,2,1,3,1,1
26705,2,1,2,3,4,2,2,1,2,1,3,1,1,4,4,1,1
22640,2,3,3,3,4,4,3,1,1,1,2,1,1,4,4,1,2
15219,2,3,2,3,2,4,2,1,3,2,3,4,1,1,3,2,1
17723,2,4,2,3,1,3,4,1,1,2,1,1,4,4,4,2,1
27565,2,4,1,2,1,4,3,3,2,1,4,2,1,1,1,2,1
48502,2,2,2,2,3,4,2,1,1,1,3,2,1,1,1,2,1
27008,2,4,1,1,1,4,4,2,1,1,2,3,1,4,2,2,1
25648,2,4,3,2,4,3,3,1,2,1,3,2,1,2,2,2,1
43005,2,2,1,2,4,4,1,1,2,2,3,3,1,1,1,1,1
19207,2,4,3,3,1,4,4,3,2,3,2,2,1,4,4,1,1
44011,2,4,1,4,4,3,2,1,2,1,2,2,1,2,3,1,1
33005,2,4,2,1,4,3,4,1,2,2,3,1,1,1,4,1,1
52705,2,3,3,3,2,3,2,2,2,2,3,4,1,2,2,1,1
24035,2,4,3,3,4,2,2,3,4,1,1,2,1,4,4,2,1
13661,2,3,1,3,3,4,1,1,2,2,2,2,1,1,4,1,9
22715,2,1,1,1,3,3,1,3,1,1,3,2,1,2,2,2,1
16548,2,2,3,4,3,4,3,3,2,1,1,2,1,4,4,2,1
10040,2,1,1,1,3,4,2,1,1,1,2,1,1,3,1,2,1
28608,2,3,4,2,3,3,2,3,2,2,3,3,2,4,4,2,1
30608,2,3,2,3,3,2,4,1,1,1,2,3,1,2,3,1,1
47601,2,4,1,3,3,3,2,3,2,1,3,2,1,2,4,2,1
13642,2,3,1,1,9,4,2,3,2,1,3,2,1,1,2,2,1
27724,2,3,3,2,3,3,4,1,1,1,2,3,1,2,1,1,1
22646,2,2,2,2,3,4,2,3,1,1,1,2,1,2,2,2,1
15517,2,1,2,2,4,4,1,1,2,2,3,2,1,1,1,1,1
26153,2,4,4,4,4,4,4,3,1,2,2,2,1,4,4,2,1
16532,2,2,1,1,4,4,1,1,1,1,1,1,1,1,1,1,1
18608,2,3,2,3,4,3,3,3,3,1,3,1,1,2,3,2,1
28142,2,2,4,1,2,4,2,1,1,1,4,2,1,3,8,2,1
19613,2,4,1,4,4,3,1,1,1,1,4,2,1,1,1,1,1
46206,2,3,2,4,3,4,3,3,2,2,2,2,1,1,1,1,1
18173,2,4,4,4,4,4,2,1,2,2,3,1,1,2,2,8,1
17532,2,3,1,4,3,3,3,3,1,1,3,2,1,4,3,1,1
14220,2,2,4,2,4,3,2,3,1,1,2,2,1,4,2,1,1
27545,2,4,3,2,3,3,2,1,3,2,4,2,1,1,1,1,1
15606,2,2,1,2,2,4,1,1,2,1,2,2,1,3,3,2,1
25043,2,3,2,3,4,3,1,3,1,3,4,1,1,1,4,2,1
22521,2,3,3,1,1,4,4,3,1,1,1,1,1,1,2,1,1
23024,2,4,3,1,3,4,2,1,1,1,2,2,1,1,1,1,2
39009,2,2,4,3,3,4,4,3,2,1,2,2,1,2,2,1,1
50201,2,3,3,3,3,2,2,3,2,1,1,2,2,2,2,1,1
23222,2,3,3,4,3,3,2,1,1,1,2,1,1,4,3,2,1
43108,2,1,1,4,1,3,2,2,2,1,1,2,1,1,1,1,1
19541,2,4,3,1,4,3,3,3,3,1,2,1,1,1,1,1,1
25143,2,4,4,3,4,4,4,3,1,1,3,1,1,4,3,1,2
37105,2,1,3,4,3,4,3,1,2,1,4,2,1,1,1,1,1
11131,2,3,2,2,3,4,3,1,1,1,1,1,1,1,2,1,1
30006,2,3,3,3,3,4,3,1,2,1,4,1,1,1,1,2,1
35509,2,3,3,2,3,4,2,1,3,1,3,2,1,1,3,1,1
23126,2,1,1,2,4,4,4,3,2,1,2,2,2,2,2,2,1
23624,2,2,1,4,4,3,4,3,1,1,2,2,1,4,2,2,1
41710,2,4,2,2,3,4,4,1,2,2,2,1,1,2,2,1,1
21243,2,4,3,1,3,4,3,3,1,4,2,2,1,2,1,1,2
13641,2,3,2,1,1,4,3,1,2,2,2,1,1,2,2,1,1
18638,2,2,3,3,3,3,2,3,1,1,1,1,1,1,1,1,1
18137,2,3,3,4,3,3,2,3,1,1,3,2,1,2,3,1,1
16227,2,2,4,3,4,4,4,3,1,1,2,3,1,4,4,1,1
29012,2,1,3,3,4,4,3,1,2,2,3,1,2,1,2,1,2
31713,2,2,2,1,3,4,3,2,3,2,1,1,1,1,1,2,1
26541,2,9,3,4,3,4,3,3,4,3,4,1,1,1,4,1,1
16503,2,4,1,1,3,4,3,3,2,2,3,1,1,1,1,1,1
51110,2,2,3,1,2,4,3,1,2,2,3,3,2,1,3,2,1
20054,2,4,4,4,3,1,4,3,3,1,3,4,1,4,4,2,1
43704,2,3,1,3,3,4,2,1,1,1,4,2,1,2,2,2,1
40707,2,3,3,3,3,3,2,3,2,1,2,1,1,4,4,2,1
13704,2,2,1,1,2,4,1,3,2,2,3,1,1,2,2,2,1
29220,2,4,1,1,3,4,1,3,2,2,2,1,1,4,2,2,1
44120,2,3,2,4,4,1,4,3,1,1,2,3,1,4,2,2,1
43101,2,2,2,2,3,4,2,1,1,2,2,3,1,2,2,2,1
12115,2,3,2,2,3,3,2,1,1,2,2,1,1,2,2,1,1
18117,2,3,4,4,4,4,3,1,2,2,3,2,1,2,2,1,1
27102,2,4,1,1,4,4,4,1,1,2,4,1,1,4,2,1,2
42010,2,8,4,4,4,4,4,3,2,2,4,3,1,4,4,2,1
52203,2,1,2,1,2,4,2,1,3,2,5,1,2,1,1,2,2
24614,2,2,2,4,4,4,1,3,4,4,2,4,1,4,1,2,9
31721,2,4,2,4,4,4,2,1,1,1,2,1,1,2,2,1,1
25017,2,4,1,2,4,2,2,1,2,1,3,3,1,3,1,1,1
23627,2,2,1,1,3,4,2,1,3,1,2,1,1,1,1,1,1
15715,2,3,4,4,4,3,2,2,2,2,4,2,1,2,2,1,1
22643,2,2,2,3,4,4,2,1,2,1,3,1,2,3,3,2,1
26230,2,2,1,3,4,3,2,1,2,2,2,2,1,2,4,2,2
25238,2,2,1,2,4,4,2,1,2,1,2,3,1,2,2,2,1
33221,2,4,3,3,4,4,3,1,3,2,2,2,1,1,1,2,1
12131,2,3,1,1,2,4,1,3,1,1,1,1,1,4,4,2,1
18728,2,3,2,3,3,3,2,9,3,2,4,2,1,4,2,1,1
14621,2,1,3,1,4,3,1,1,3,2,2,1,2,4,2,2,1
27230,2,1,2,3,4,4,2,1,3,9,3,1,1,2,2,1,2
15541,2,4,1,1,2,4,2,1,1,2,3,1,1,1,1,1,1
12217,2,2,2,2,3,3,1,2,2,2,2,2,1,2,2,1,1
21024,2,1,2,1,3,4,3,3,1,1,1,3,1,1,2,2,1
52722,2,3,1,2,4,4,1,1,1,1,3,2,1,1,3,2,1
17245,2,4,4,4,4,1,1,3,1,1,1,1,1,1,1,2,1
16222,2,3,3,2,4,3,3,3,2,2,2,2,1,2,2,2,1
43109,2,3,4,1,4,4,1,3,1,1,3,3,1,2,2,1,1
26538,2,4,4,3,4,3,4,3,2,1,2,3,1,4,2,2,1
27610,2,4,1,1,4,4,4,3,1,1,2,1,1,1,1,2,1
15523,2,4,3,2,3,4,2,1,2,1,2,2,1,1,2,2,1
20543,2,4,3,2,4,3,2,3,1,1,4,1,1,3,3,1,1
27017,2,9,9,9,3,9,9,1,1,1,2,2,1,4,4,2,2
10748,2,3,2,4,3,4,3,3,2,1,4,2,1,2,2,2,1
22024,2,4,3,1,3,4,1,1,2,1,3,3,1,1,2,1,1
15122,2,3,1,3,2,2,1,1,2,2,2,2,1,4,4,2,2
19528,2,2,2,1,4,4,3,1,2,1,2,3,2,1,1,2,1
43212,2,4,2,1,3,4,3,3,2,3,4,4,1,1,2,1,1
19619,2,3,1,2,4,4,2,1,1,1,2,4,2,1,1,2,1
14732,2,4,2,3,4,3,3,1,2,2,2,2,1,1,1,1,1
18724,2,4,2,3,3,4,2,1,2,1,3,3,1,4,2,2,1
13621,2,4,2,2,2,3,2,3,1,1,2,2,1,2,2,1,1
16705,2,3,2,1,3,4,3,1,1,2,1,1,1,1,1,2,1
18048,2,4,4,4,4,4,3,3,3,3,2,3,1,2,2,1,1
13221,2,3,2,2,3,4,2,2,3,2,1,2,1,2,1,2,1
34213,2,4,4,1,4,4,3,3,3,1,5,3,1,2,2,1,1
49602,2,4,4,2,4,3,4,3,2,4,1,3,5,,,,1
43506,2,4,2,2,3,3,3,3,1,1,3,2,1,2,2,2,1
20706,2,3,2,2,3,4,3,3,1,1,2,2,1,2,2,2,1
51108,2,3,2,2,3,2,4,3,2,2,4,4,1,4,4,1,1
